ISO3,Year,Urban_Population_Percent
NGA,2022,2.514
NGA,2022,17.922
NGA,2022,49.217
NGA,2022,100.0
NGA,2023,2.18
NGA,2023,8.939
NGA,2023,7.544
NGA,2023,11.578
NGA,2023,2.53
NGA,2023,17.862
NGA,2023,49.368
NGA,2023,100.0
NGA,2024,2.285
NGA,2024,8.714
NGA,2024,7.431
NGA,2024,11.707
NGA,2024,2.545
NGA,2024,17.805
NGA,2024,49.513
NGA,2024,100.0
NGA,2025,2.385
NGA,2025,8.498
NGA,2025,7.323
NGA,2025,11.831
NGA,2025,2.56
NGA,2025,17.749
NGA,2025,49.653
NGA,2025,100.0
NGA,2026,2.458
NGA,2026,8.334
NGA,2026,7.228
NGA,2026,11.857
NGA,2026,2.565
NGA,2026,17.635
NGA,2026,49.923
NGA,2026,100.0
NGA,2027,2.527
NGA,2027,8.176
NGA,2027,7.136
NGA,2027,11.882
NGA,2027,2.571
NGA,2027,17.524
NGA,2027,50.183
NGA,2027,100.0
NGA,2028,2.594
NGA,2028,8.025
NGA,2028,7.049
NGA,2028,11.906
NGA,2028,2.575
NGA,2028,17.419
NGA,2028,50.433
NGA,2028,100.0
NGA,2029,2.658
NGA,2029,7.879
NGA,2029,6.964
NGA,2029,11.929
NGA,2029,2.58
NGA,2029,17.317
NGA,2029,50.673
NGA,2029,100.0
NGA,2030,2.72
NGA,2030,7.739
NGA,2030,6.883
NGA,2030,11.951
NGA,2030,2.585
NGA,2030,17.219
NGA,2030,50.903
NGA,2030,100.0
NGA,2031,2.737
NGA,2031,7.609
NGA,2031,6.787
NGA,2031,11.967
NGA,2031,2.584
NGA,2031,17.181
NGA,2031,51.135
NGA,2031,100.0
NGA,2032,2.753
NGA,2032,7.484
NGA,2032,6.695
NGA,2032,11.983
NGA,2032,2.584
NGA,2032,17.144
NGA,2032,51.357
NGA,2032,100.0
NGA,2033,2.769
NGA,2033,7.364
NGA,2033,6.606
NGA,2033,11.998
NGA,2033,2.583
NGA,2033,17.109
NGA,2033,51.572
NGA,2033,100.0
NGA,2034,2.784
NGA,2034,7.248
NGA,2034,6.52
NGA,2034,12.012
NGA,2034,2.583
NGA,2034,17.075
NGA,2034,51.778
NGA,2034,100.0
NGA,2035,2.799
NGA,2035,7.136
NGA,2035,6.437
NGA,2035,12.026
NGA,2035,2.583
NGA,2035,17.042
NGA,2035,51.978
NGA,2035,100.0
NGA,2036,2.797
NGA,2036,7.055
NGA,2036,6.366
NGA,2036,11.977
NGA,2036,2.57
NGA,2036,16.966
NGA,2036,52.268
NGA,2036,100.0
NGA,2037,2.796
NGA,2037,6.977
NGA,2037,6.298
NGA,2037,11.93
NGA,2037,2.557
NGA,2037,16.893
NGA,2037,52.548
NGA,2037,100.0
NGA,2038,2.795
NGA,2038,6.902
NGA,2038,6.232
NGA,2038,11.885
NGA,2038,2.545
NGA,2038,16.823
NGA,2038,52.819
NGA,2038,100.0
NGA,2039,2.794
NGA,2039,6.829
NGA,2039,6.168
NGA,2039,11.84
NGA,2039,2.533
NGA,2039,16.754
NGA,2039,53.081
NGA,2039,100.0
NGA,2040,2.793
NGA,2040,6.758
NGA,2040,6.106
NGA,2040,11.798
NGA,2040,2.521
NGA,2040,16.688
NGA,2040,53.335
NGA,2040,100.0
NGA,2041,2.768
NGA,2041,6.69
NGA,2041,6.063
NGA,2041,11.719
NGA,2041,2.506
NGA,2041,16.659
NGA,2041,53.595
NGA,2041,100.0
NGA,2042,2.744
NGA,2042,6.623
NGA,2042,6.022
NGA,2042,11.643
NGA,2042,2.491
NGA,2042,16.63
NGA,2042,53.848
NGA,2042,100.0
NGA,2043,2.72
NGA,2043,6.558
NGA,2043,5.982
NGA,2043,11.569
NGA,2043,2.476
NGA,2043,16.602
NGA,2043,54.093
NGA,2043,100.0
NGA,2044,2.697
NGA,2044,6.495
NGA,2044,5.943
NGA,2044,11.498
NGA,2044,2.462
NGA,2044,16.575
NGA,2044,54.331
NGA,2044,100.0
NGA,2045,2.675
NGA,2045,6.434
NGA,2045,5.905
NGA,2045,11.428
NGA,2045,2.448
NGA,2045,16.548
NGA,2045,54.562
NGA,2045,100.0
NGA,2046,2.66
NGA,2046,6.374
NGA,2046,5.852
NGA,2046,11.355
NGA,2046,2.435
NGA,2046,16.525
NGA,2046,54.8
NGA,2046,100.0
NGA,2047,2.645
NGA,2047,6.315
NGA,2047,5.8
NGA,2047,11.284
NGA,2047,2.423
NGA,2047,16.502
NGA,2047,55.031
NGA,2047,100.0
NGA,2048,2.63
NGA,2048,6.258
NGA,2048,5.75
NGA,2048,11.214
NGA,2048,2.412
NGA,2048,16.479
NGA,2048,55.257
NGA,2048,100.0
NGA,2049,2.616
NGA,2049,6.203
NGA,2049,5.701
NGA,2049,11.147
NGA,2049,2.4
NGA,2049,16.458
NGA,2049,55.476
NGA,2049,100.0
NGA,2050,2.602
NGA,2050,6.149
NGA,2050,5.653
NGA,2050,11.081
NGA,2050,2.389
NGA,2050,16.436
NGA,2050,55.69
NGA,2050,100.0
NIC,1950,31.709
NIC,1950,13.335
NIC,1950,7.998
NIC,1950,3.415
NIC,1950,0.605
NIC,1950,30.231
NIC,1950,12.708
NIC,1950,100.0
NIC,1951,31.074
NIC,1951,13.348
NIC,1951,7.996
NIC,1951,3.458
NIC,1951,0.611
NIC,1951,30.52
NIC,1951,12.994
NIC,1951,100.0
NIC,1952,30.476
NIC,1952,13.36
NIC,1952,7.995
NIC,1952,3.498
NIC,1952,0.616
NIC,1952,30.792
NIC,1952,13.263
NIC,1952,100.0
NIC,1953,29.911
NIC,1953,13.372
NIC,1953,7.994
NIC,1953,3.537
NIC,1953,0.621
NIC,1953,31.049
NIC,1953,13.517
NIC,1953,100.0
NIC,1954,29.378
NIC,1954,13.382
NIC,1954,7.992
NIC,1954,3.573
NIC,1954,0.626
NIC,1954,31.291
NIC,1954,13.757
NIC,1954,100.0
NIC,1955,28.872
NIC,1955,13.393
NIC,1955,7.991
NIC,1955,3.607
NIC,1955,0.63
NIC,1955,31.521
NIC,1955,13.985
NIC,1955,100.0
NIC,1956,28.238
NIC,1956,13.38
NIC,1956,7.978
NIC,1956,3.649
NIC,1956,0.636
NIC,1956,31.832
NIC,1956,14.287
NIC,1956,100.0
NIC,1957,27.642
NIC,1957,13.368
NIC,1957,7.966
NIC,1957,3.689
NIC,1957,0.641
NIC,1957,32.124
NIC,1957,14.57
NIC,1957,100.0
NIC,1958,27.081
NIC,1958,13.356
NIC,1958,7.954
NIC,1958,3.726
NIC,1958,0.645
NIC,1958,32.4
NIC,1958,14.837
NIC,1958,100.0
NIC,1959,26.552
NIC,1959,13.345
NIC,1959,7.943
NIC,1959,3.761
NIC,1959,0.65
NIC,1959,32.659
NIC,1959,15.089
NIC,1959,100.0
NIC,1960,26.052
NIC,1960,13.335
NIC,1960,7.933
NIC,1960,3.794
NIC,1960,0.654
NIC,1960,32.905
NIC,1960,15.327
NIC,1960,100.0
NIC,1961,25.441
NIC,1961,13.3
NIC,1961,7.908
NIC,1961,3.833
NIC,1961,0.659
NIC,1961,32.643
NIC,1961,16.216
NIC,1961,100.0
NIC,1962,24.868
NIC,1962,13.266
NIC,1962,7.885
NIC,1962,3.87
NIC,1962,0.663
NIC,1962,32.398
NIC,1962,17.05
NIC,1962,100.0
NIC,1963,24.328
NIC,1963,13.235
NIC,1963,7.864
NIC,1963,3.904
NIC,1963,0.667
NIC,1963,32.167
NIC,1963,17.835
NIC,1963,100.0
NIC,1964,23.82
NIC,1964,13.205
NIC,1964,7.843
NIC,1964,3.937
NIC,1964,0.671
NIC,1964,31.95
NIC,1964,18.574
NIC,1964,100.0
NIC,1965,23.34
NIC,1965,13.177
NIC,1965,7.824
NIC,1965,3.968
NIC,1965,0.675
NIC,1965,31.745
NIC,1965,19.272
NIC,1965,100.0
NIC,1966,22.746
NIC,1966,13.114
NIC,1966,7.787
NIC,1966,4.003
NIC,1966,0.678
NIC,1966,30.989
NIC,1966,20.683
NIC,1966,100.0
NIC,1967,22.19
NIC,1967,13.054
NIC,1967,7.752
NIC,1967,4.036
NIC,1967,0.682
NIC,1967,30.281
NIC,1967,22.004
NIC,1967,100.0
NIC,1968,21.668
NIC,1968,12.998
NIC,1968,7.719
NIC,1968,4.067
NIC,1968,0.685
NIC,1968,29.617
NIC,1968,23.245
NIC,1968,100.0
NIC,1969,21.178
NIC,1969,12.946
NIC,1969,7.689
NIC,1969,4.096
NIC,1969,0.688
NIC,1969,28.993
NIC,1969,24.411
NIC,1969,100.0
NIC,1970,20.715
NIC,1970,12.896
NIC,1970,7.66
NIC,1970,4.123
NIC,1970,0.691
NIC,1970,28.404
NIC,1970,25.51
NIC,1970,100.0
NIC,1971,20.184
NIC,1971,12.823
NIC,1971,7.615
NIC,1971,4.152
NIC,1971,0.694
NIC,1971,27.901
NIC,1971,26.631
NIC,1971,100.0
NIC,1972,19.685
NIC,1972,12.755
NIC,1972,7.573
NIC,1972,4.179
NIC,1972,0.697
NIC,1972,27.428
NIC,1972,27.684
NIC,1972,100.0
NIC,1973,19.215
NIC,1973,12.69
NIC,1973,7.533
NIC,1973,4.205
NIC,1973,0.7
NIC,1973,26.983
NIC,1973,28.675
NIC,1973,100.0
NIC,1974,18.773
NIC,1974,12.629
NIC,1974,7.496
NIC,1974,4.229
NIC,1974,0.702
NIC,1974,26.563
NIC,1974,29.608
NIC,1974,100.0
NIC,1975,18.355
NIC,1975,12.572
NIC,1975,7.461
NIC,1975,4.252
NIC,1975,0.704
NIC,1975,26.167
NIC,1975,30.489
NIC,1975,100.0
NIC,1976,18.106
NIC,1976,12.771
NIC,1976,7.395
NIC,1976,4.38
NIC,1976,0.756
NIC,1976,26.115
NIC,1976,30.478
NIC,1976,100.0
NIC,1977,17.871
NIC,1977,12.958
NIC,1977,7.333
NIC,1977,4.5
NIC,1977,0.804
NIC,1977,26.065
NIC,1977,30.468
NIC,1977,100.0
NIC,1978,17.65
NIC,1978,13.135
NIC,1978,7.274
NIC,1978,4.613
NIC,1978,0.85
NIC,1978,26.018
NIC,1978,30.459
NIC,1978,100.0
NIC,1979,17.441
NIC,1979,13.302
NIC,1979,7.219
NIC,1979,4.721
NIC,1979,0.893
NIC,1979,25.974
NIC,1979,30.45
NIC,1979,100.0
NIC,1980,17.243
NIC,1980,13.46
NIC,1980,7.167
NIC,1980,4.822
NIC,1980,0.934
NIC,1980,25.932
NIC,1980,30.442
NIC,1980,100.0
NIC,1981,16.974
NIC,1981,13.578
NIC,1981,7.086
NIC,1981,5.055
NIC,1981,0.998
NIC,1981,25.916
NIC,1981,30.393
NIC,1981,100.0
NIC,1982,16.72
NIC,1982,13.69
NIC,1982,7.009
NIC,1982,5.276
NIC,1982,1.059
NIC,1982,25.9
NIC,1982,30.347
NIC,1982,100.0
NIC,1983,16.478
NIC,1983,13.796
NIC,1983,6.936
NIC,1983,5.485
NIC,1983,1.116
NIC,1983,25.885
NIC,1983,30.304
NIC,1983,100.0
NIC,1984,16.249
NIC,1984,13.897
NIC,1984,6.867
NIC,1984,5.684
NIC,1984,1.17
NIC,1984,25.871
NIC,1984,30.263
NIC,1984,100.0
NIC,1985,16.03
NIC,1985,13.993
NIC,1985,6.801
NIC,1985,5.873
NIC,1985,1.222
NIC,1985,25.858
NIC,1985,30.223
NIC,1985,100.0
NIC,1986,15.792
NIC,1986,13.974
NIC,1986,6.891
NIC,1986,5.817
NIC,1986,1.223
NIC,1986,25.994
NIC,1986,30.31
NIC,1986,100.0
NIC,1987,15.564
NIC,1987,13.957
NIC,1987,6.976
NIC,1987,5.763
NIC,1987,1.223
NIC,1987,26.124
NIC,1987,30.393
NIC,1987,100.0
NIC,1988,15.347
NIC,1988,13.94
NIC,1988,7.058
NIC,1988,5.712
NIC,1988,1.224
NIC,1988,26.248
NIC,1988,30.472
NIC,1988,100.0
NIC,1989,15.139
NIC,1989,13.924
NIC,1989,7.136
NIC,1989,5.664
NIC,1989,1.224
NIC,1989,26.366
NIC,1989,30.547
NIC,1989,100.0
NIC,1990,14.941
NIC,1990,13.909
NIC,1990,7.21
NIC,1990,5.617
NIC,1990,1.225
NIC,1990,26.479
NIC,1990,30.619
NIC,1990,100.0
NIC,1991,14.704
NIC,1991,13.866
NIC,1991,7.206
NIC,1991,5.627
NIC,1991,1.207
NIC,1991,26.136
NIC,1991,31.255
NIC,1991,100.0
NIC,1992,14.478
NIC,1992,13.825
NIC,1992,7.202
NIC,1992,5.636
NIC,1992,1.189
NIC,1992,25.807
NIC,1992,31.863
NIC,1992,100.0
NIC,1993,14.262
NIC,1993,13.785
NIC,1993,7.198
NIC,1993,5.644
NIC,1993,1.173
NIC,1993,25.493
NIC,1993,32.445
NIC,1993,100.0
NIC,1994,14.055
NIC,1994,13.747
NIC,1994,7.194
NIC,1994,5.653
NIC,1994,1.157
NIC,1994,25.192
NIC,1994,33.002
NIC,1994,100.0
NIC,1995,13.856
NIC,1995,13.711
NIC,1995,7.19
NIC,1995,5.66
NIC,1995,1.142
NIC,1995,24.904
NIC,1995,33.536
NIC,1995,100.0
NIC,1996,13.696
NIC,1996,13.749
NIC,1996,7.126
NIC,1996,5.716
NIC,1996,1.076
NIC,1996,25.213
NIC,1996,33.425
NIC,1996,100.0
NIC,1997,13.541
NIC,1997,13.785
NIC,1997,7.063
NIC,1997,5.77
NIC,1997,1.011
NIC,1997,25.512
NIC,1997,33.317
NIC,1997,100.0
NIC,1998,13.391
NIC,1998,13.82
NIC,1998,7.002
NIC,1998,5.823
NIC,1998,0.949
NIC,1998,25.802
NIC,1998,33.213
NIC,1998,100.0
NIC,1999,13.245
NIC,1999,13.854
NIC,1999,6.943
NIC,1999,5.874
NIC,1999,0.889
NIC,1999,26.083
NIC,1999,33.112
NIC,1999,100.0
NIC,2000,13.104
NIC,2000,13.886
NIC,2000,6.886
NIC,2000,5.923
NIC,2000,0.83
NIC,2000,26.356
NIC,2000,33.014
NIC,2000,100.0
NIC,2001,13.008
NIC,2001,14.017
NIC,2001,6.917
NIC,2001,5.915
NIC,2001,0.827
NIC,2001,25.453
NIC,2001,33.863
NIC,2001,100.0
NIC,2002,12.914
NIC,2002,14.145
NIC,2002,6.948
NIC,2002,5.907
NIC,2002,0.823
NIC,2002,24.572
NIC,2002,34.69
NIC,2002,100.0
NIC,2003,12.823
NIC,2003,14.269
NIC,2003,6.978
NIC,2003,5.9
NIC,2003,0.819
NIC,2003,23.714
NIC,2003,35.498
NIC,2003,100.0
NIC,2004,12.733
NIC,2004,14.391
NIC,2004,7.007
NIC,2004,5.892
NIC,2004,0.816
NIC,2004,22.875
NIC,2004,36.285
NIC,2004,100.0
NIC,2005,12.646
NIC,2005,14.509
NIC,2005,7.036
NIC,2005,5.885
NIC,2005,0.812
NIC,2005,22.057
NIC,2005,37.054
NIC,2005,100.0
NIC,2006,12.496
NIC,2006,14.633
NIC,2006,7.086
NIC,2006,5.938
NIC,2006,0.801
NIC,2006,22.148
NIC,2006,36.897
NIC,2006,100.0
NIC,2007,12.351
NIC,2007,14.754
NIC,2007,7.134
NIC,2007,5.99
NIC,2007,0.789
NIC,2007,22.237
NIC,2007,36.745
NIC,2007,100.0
NIC,2008,12.21
NIC,2008,14.871
NIC,2008,7.182
NIC,2008,6.04
NIC,2008,0.778
NIC,2008,22.322
NIC,2008,36.597
NIC,2008,100.0
NIC,2009,12.072
NIC,2009,14.984
NIC,2009,7.228
NIC,2009,6.089
NIC,2009,0.768
NIC,2009,22.406
NIC,2009,36.454
NIC,2009,100.0
NIC,2010,11.938
NIC,2010,15.095
NIC,2010,7.272
NIC,2010,6.136
NIC,2010,0.757
NIC,2010,22.487
NIC,2010,36.314
NIC,2010,100.0
NIC,2011,11.762
NIC,2011,15.304
NIC,2011,7.306
NIC,2011,6.273
NIC,2011,0.808
NIC,2011,22.393
NIC,2011,36.154
NIC,2011,100.0
NIC,2012,11.59
NIC,2012,15.507
NIC,2012,7.34
NIC,2012,6.405
NIC,2012,0.856
NIC,2012,22.302
NIC,2012,35.999
NIC,2012,100.0
NIC,2013,11.424
NIC,2013,15.704
NIC,2013,7.372
NIC,2013,6.534
NIC,2013,0.904
NIC,2013,22.213
NIC,2013,35.848
NIC,2013,100.0
NIC,2014,11.261
NIC,2014,15.897
NIC,2014,7.404
NIC,2014,6.66
NIC,2014,0.95
NIC,2014,22.127
NIC,2014,35.701
NIC,2014,100.0
NIC,2015,11.103
NIC,2015,16.083
NIC,2015,7.434
NIC,2015,6.782
NIC,2015,0.995
NIC,2015,22.043
NIC,2015,35.558
NIC,2015,100.0
NIC,2016,10.891
NIC,2016,16.35
NIC,2016,7.587
NIC,2016,6.911
NIC,2016,1.125
NIC,2016,21.717
NIC,2016,35.419
NIC,2016,100.0
NIC,2017,10.684
NIC,2017,16.61
NIC,2017,7.736
NIC,2017,7.036
NIC,2017,1.251
NIC,2017,21.4
NIC,2017,35.283
NIC,2017,100.0
NIC,2018,10.482
NIC,2018,16.864
NIC,2018,7.881
NIC,2018,7.158
NIC,2018,1.374
NIC,2018,21.091
NIC,2018,35.151
NIC,2018,100.0
NIC,2019,10.285
NIC,2019,17.11
NIC,2019,8.022
NIC,2019,7.277
NIC,2019,1.494
NIC,2019,20.79
NIC,2019,35.022
NIC,2019,100.0
NIC,2020,10.094
NIC,2020,17.351
NIC,2020,8.159
NIC,2020,7.393
NIC,2020,1.611
NIC,2020,20.496
NIC,2020,34.897
NIC,2020,100.0
NIC,2021,10.167
NIC,2021,17.202
NIC,2021,8.173
NIC,2021,7.466
NIC,2021,1.566
NIC,2021,20.515
NIC,2021,34.91
NIC,2021,100.0
NIC,2022,10.238
NIC,2022,17.057
NIC,2022,8.186
NIC,2022,7.537
NIC,2022,1.523
NIC,2022,20.534
NIC,2022,34.924
NIC,2022,100.0
NIC,2023,10.308
NIC,2023,16.916
NIC,2023,8.199
NIC,2023,7.607
NIC,2023,1.481
NIC,2023,20.552
NIC,2023,34.936
NIC,2023,100.0
NIC,2024,10.376
NIC,2024,16.778
NIC,2024,8.212
NIC,2024,7.675
NIC,2024,1.44
NIC,2024,20.57
NIC,2024,34.949
NIC,2024,100.0
NIC,2025,10.442
NIC,2025,16.644
NIC,2025,8.224
NIC,2025,7.741
NIC,2025,1.4
NIC,2025,20.587
NIC,2025,34.961
NIC,2025,100.0
NIC,2026,10.454
NIC,2026,16.567
NIC,2026,8.174
NIC,2026,7.856
NIC,2026,1.41
NIC,2026,20.401
NIC,2026,35.139
NIC,2026,100.0
NIC,2027,10.465
NIC,2027,16.491
NIC,2027,8.124
NIC,2027,7.968
NIC,2027,1.42
NIC,2027,20.219
NIC,2027,35.313
NIC,2027,100.0
NIC,2028,10.476
NIC,2028,16.418
NIC,2028,8.076
NIC,2028,8.077
NIC,2028,1.429
NIC,2028,20.041
NIC,2028,35.483
NIC,2028,100.0
NIC,2029,10.487
NIC,2029,16.346
NIC,2029,8.029
NIC,2029,8.184
NIC,2029,1.439
NIC,2029,19.867
NIC,2029,35.649
NIC,2029,100.0
NIC,2030,10.497
NIC,2030,16.276
NIC,2030,7.983
NIC,2030,8.288
NIC,2030,1.448
NIC,2030,19.698
NIC,2030,35.811
NIC,2030,100.0
NIC,2031,10.46
NIC,2031,16.197
NIC,2031,8.005
NIC,2031,8.339
NIC,2031,1.496
NIC,2031,19.365
NIC,2031,36.139
NIC,2031,100.0
NIC,2032,10.423
NIC,2032,16.12
NIC,2032,8.026
NIC,2032,8.388
NIC,2032,1.544
NIC,2032,19.039
NIC,2032,36.46
NIC,2032,100.0
NIC,2033,10.387
NIC,2033,16.045
NIC,2033,8.047
NIC,2033,8.437
NIC,2033,1.59
NIC,2033,18.719
NIC,2033,36.775
NIC,2033,100.0
NIC,2034,10.352
NIC,2034,15.971
NIC,2034,8.068
NIC,2034,8.484
NIC,2034,1.636
NIC,2034,18.406
NIC,2034,37.084
NIC,2034,100.0
NIC,2035,10.318
NIC,2035,15.898
NIC,2035,8.088
NIC,2035,8.53
NIC,2035,1.68
NIC,2035,18.1
NIC,2035,37.386
NIC,2035,100.0
NIC,2036,10.285
NIC,2036,15.847
NIC,2036,8.068
NIC,2036,8.605
NIC,2036,1.704
NIC,2036,18.061
NIC,2036,37.43
NIC,2036,100.0
NIC,2037,10.254
NIC,2037,15.797
NIC,2037,8.048
NIC,2037,8.678
NIC,2037,1.728
NIC,2037,18.022
NIC,2037,37.473
NIC,2037,100.0
NIC,2038,10.223
NIC,2038,15.747
NIC,2038,8.029
NIC,2038,8.75
NIC,2038,1.751
NIC,2038,17.984
NIC,2038,37.516
NIC,2038,100.0
NIC,2039,10.192
NIC,2039,15.698
NIC,2039,8.01
NIC,2039,8.82
NIC,2039,1.773
NIC,2039,17.947
NIC,2039,37.558
NIC,2039,100.0
NIC,2040,10.162
NIC,2040,15.651
NIC,2040,7.992
NIC,2040,8.89
NIC,2040,1.796
NIC,2040,17.911
NIC,2040,37.599
NIC,2040,100.0
NIC,2041,10.122
NIC,2041,15.611
NIC,2041,7.948
NIC,2041,8.972
NIC,2041,1.787
NIC,2041,17.885
NIC,2041,37.674
NIC,2041,100.0
NIC,2042,10.083
NIC,2042,15.572
NIC,2042,7.906
NIC,2042,9.053
NIC,2042,1.779
NIC,2042,17.86
NIC,2042,37.748
NIC,2042,100.0
NIC,2043,10.044
NIC,2043,15.533
NIC,2043,7.864
NIC,2043,9.132
NIC,2043,1.77
NIC,2043,17.835
NIC,2043,37.821
NIC,2043,100.0
NIC,2044,10.006
NIC,2044,15.495
NIC,2044,7.822
NIC,2044,9.211
NIC,2044,1.762
NIC,2044,17.81
NIC,2044,37.893
NIC,2044,100.0
NIC,2045,9.968
NIC,2045,15.458
NIC,2045,7.782
NIC,2045,9.288
NIC,2045,1.754
NIC,2045,17.786
NIC,2045,37.964
NIC,2045,100.0
NIC,2046,9.94
NIC,2046,15.411
NIC,2046,7.756
NIC,2046,9.382
NIC,2046,1.775
NIC,2046,17.611
NIC,2046,38.127
NIC,2046,100.0
NIC,2047,9.912
NIC,2047,15.364
NIC,2047,7.73
NIC,2047,9.474
NIC,2047,1.795
NIC,2047,17.438
NIC,2047,38.287
NIC,2047,100.0
NIC,2048,9.884
NIC,2048,15.317
NIC,2048,7.704
NIC,2048,9.566
NIC,2048,1.815
NIC,2048,17.268
NIC,2048,38.446
NIC,2048,100.0
NIC,2049,9.857
NIC,2049,15.271
NIC,2049,7.679
NIC,2049,9.656
NIC,2049,1.834
NIC,2049,17.099
NIC,2049,38.603
NIC,2049,100.0
NIC,2050,9.83
NIC,2050,15.226
NIC,2050,7.654
NIC,2050,9.745
NIC,2050,1.854
NIC,2050,16.932
NIC,2050,38.759
NIC,2050,100.0
NIU,1950,0.412
NIU,1950,22.416
NIU,1950,77.171
NIU,1950,0.0
NIU,1950,100.0
NIU,1951,0.419
NIU,1951,22.804
NIU,1951,76.777
NIU,1951,0.0
NIU,1951,100.0
NIU,1952,0.425
NIU,1952,23.188
NIU,1952,76.387
NIU,1952,0.0
NIU,1952,100.0
NIU,1953,0.431
NIU,1953,23.567
NIU,1953,76.002
NIU,1953,0.0
NIU,1953,100.0
NIU,1954,0.437
NIU,1954,23.942
NIU,1954,75.621
NIU,1954,0.0
NIU,1954,100.0
NIU,1955,0.443
NIU,1955,24.313
NIU,1955,75.244
NIU,1955,0.0
NIU,1955,100.0
NIU,1956,0.449
NIU,1956,24.71
NIU,1956,74.841
NIU,1956,0.0
NIU,1956,100.0
NIU,1957,0.455
NIU,1957,25.101
NIU,1957,74.444
NIU,1957,0.0
NIU,1957,100.0
NIU,1958,0.461
NIU,1958,25.485
NIU,1958,74.054
NIU,1958,0.0
NIU,1958,100.0
NIU,1959,0.466
NIU,1959,25.863
NIU,1959,73.67
NIU,1959,0.0
NIU,1959,100.0
NIU,1960,0.472
NIU,1960,26.235
NIU,1960,73.293
NIU,1960,0.0
NIU,1960,100.0
NIU,1961,0.477
NIU,1961,26.621
NIU,1961,72.902
NIU,1961,0.0
NIU,1961,100.0
NIU,1962,0.482
NIU,1962,26.995
NIU,1962,72.523
NIU,1962,0.0
NIU,1962,100.0
NIU,1963,0.487
NIU,1963,27.359
NIU,1963,72.154
NIU,1963,0.0
NIU,1963,100.0
NIU,1964,0.492
NIU,1964,27.711
NIU,1964,71.797
NIU,1964,0.0
NIU,1964,100.0
NIU,1965,0.496
NIU,1965,28.054
NIU,1965,71.45
NIU,1965,0.0
NIU,1965,100.0
NIU,1966,0.505
NIU,1966,28.559
NIU,1966,70.936
NIU,1966,0.0
NIU,1966,100.0
NIU,1967,0.514
NIU,1967,29.067
NIU,1967,70.419
NIU,1967,0.0
NIU,1967,100.0
NIU,1968,0.523
NIU,1968,29.58
NIU,1968,69.897
NIU,1968,0.0
NIU,1968,100.0
NIU,1969,0.532
NIU,1969,30.096
NIU,1969,69.372
NIU,1969,0.0
NIU,1969,100.0
NIU,1970,0.541
NIU,1970,30.616
NIU,1970,68.843
NIU,1970,0.0
NIU,1970,100.0
NIU,1971,0.558
NIU,1971,31.352
NIU,1971,68.09
NIU,1971,0.0
NIU,1971,100.0
NIU,1972,0.576
NIU,1972,32.143
NIU,1972,67.281
NIU,1972,0.0
NIU,1972,100.0
NIU,1973,0.595
NIU,1973,32.994
NIU,1973,66.41
NIU,1973,0.0
NIU,1973,100.0
NIU,1974,0.616
NIU,1974,33.914
NIU,1974,65.47
NIU,1974,0.0
NIU,1974,100.0
NIU,1975,0.639
NIU,1975,34.91
NIU,1975,64.451
NIU,1975,0.0
NIU,1975,100.0
NIU,1976,0.67
NIU,1976,37.881
NIU,1976,61.448
NIU,1976,0.0
NIU,1976,100.0
NIU,1977,0.704
NIU,1977,41.062
NIU,1977,58.234
NIU,1977,0.0
NIU,1977,100.0
NIU,1978,0.74
NIU,1978,44.476
NIU,1978,54.784
NIU,1978,0.0
NIU,1978,100.0
NIU,1979,0.779
NIU,1979,48.148
NIU,1979,51.073
NIU,1979,0.0
NIU,1979,100.0
NIU,1980,0.821
NIU,1980,52.11
NIU,1980,47.069
NIU,1980,0.0
NIU,1980,100.0
NIU,1981,0.858
NIU,1981,52.972
NIU,1981,46.17
NIU,1981,0.0
NIU,1981,100.0
NIU,1982,0.898
NIU,1982,53.915
NIU,1982,45.187
NIU,1982,0.0
NIU,1982,100.0
NIU,1983,0.941
NIU,1983,54.95
NIU,1983,44.109
NIU,1983,0.0
NIU,1983,100.0
NIU,1984,0.989
NIU,1984,56.09
NIU,1984,42.921
NIU,1984,0.0
NIU,1984,100.0
NIU,1985,1.043
NIU,1985,57.353
NIU,1985,41.604
NIU,1985,0.0
NIU,1985,100.0
NIU,1986,1.139
NIU,1986,61.084
NIU,1986,37.777
NIU,1986,0.0
NIU,1986,100.0
NIU,1987,1.24
NIU,1987,64.981
NIU,1987,33.779
NIU,1987,0.0
NIU,1987,100.0
NIU,1988,1.345
NIU,1988,69.058
NIU,1988,29.597
NIU,1988,0.0
NIU,1988,100.0
NIU,1989,1.456
NIU,1989,73.326
NIU,1989,25.218
NIU,1989,0.0
NIU,1989,100.0
NIU,1990,1.571
NIU,1990,77.8
NIU,1990,20.629
NIU,1990,0.0
NIU,1990,100.0
NIU,1991,1.725
NIU,1991,81.528
NIU,1991,16.746
NIU,1991,0.0
NIU,1991,100.0
NIU,1992,1.884
NIU,1992,85.368
NIU,1992,12.748
NIU,1992,0.0
NIU,1992,100.0
NIU,1993,2.048
NIU,1993,89.325
NIU,1993,8.628
NIU,1993,0.0
NIU,1993,100.0
NIU,1994,2.216
NIU,1994,93.403
NIU,1994,4.38
NIU,1994,0.0
NIU,1994,100.0
NIU,1995,2.39
NIU,1995,97.61
NIU,1995,0.0
NIU,1995,100.0
NIU,1996,2.64
NIU,1996,97.36
NIU,1996,0.0
NIU,1996,100.0
NIU,1997,2.902
NIU,1997,97.098
